,State,year,Coal,Natural Gas,Petroleum,Nuclear,Renewable,State Name,Region,longitude,latitude,total
0,AK,1960,7189,2034,45410,0,6800,Alaska,West,-152.4441903195368,63.7817306238372,61433
1,AK,1961,11552,2300,51008,0,7313,Alaska,West,-152.4441903195368,63.7817306238372,72173
2,AK,1962,13559,4048,53752,0,7453,Alaska,West,-152.4441903195368,63.7817306238372,78812
3,AK,1963,11999,5567,55429,0,7793,Alaska,West,-152.4441903195368,63.7817306238372,80788
4,AK,1964,12029,6805,58130,0,8102,Alaska,West,-152.4441903195368,63.7817306238372,85066
5,AK,1965,9888,7670,61705,0,8519,Alaska,West,-152.4441903195368,63.7817306238372,87782
6,AK,1966,16431,12282,65655,0,8328,Alaska,West,-152.4441903195368,63.7817306238372,102696
7,AK,1967,18462,11889,76363,0,8457,Alaska,West,-152.4441903195368,63.7817306238372,115171
8,AK,1968,15998,17636,80412,0,8486,Alaska,West,-152.4441903195368,63.7817306238372,122532
9,AK,1969,13191,42940,92045,0,8455,Alaska,West,-152.4441903195368,63.7817306238372,156631
10,AK,1970,13159,64045,95999,0,8835,Alaska,West,-152.4441903195368,63.7817306238372,182038
11,AK,1971,14121,68045,109703,0,9094,Alaska,West,-152.4441903195368,63.7817306238372,200963
12,AK,1972,12753,75032,117919,0,8673,Alaska,West,-152.4441903195368,63.7817306238372,214377
13,AK,1973,13286,63703,112132,0,7844,Alaska,West,-152.4441903195368,63.7817306238372,196965
14,AK,1974,12485,63188,117486,0,8329,Alaska,West,-152.4441903195368,63.7817306238372,201488
15,AK,1975,15271,85175,123119,0,8608,Alaska,West,-152.4441903195368,63.7817306238372,232173
16,AK,1976,13706,90571,141170,0,9201,Alaska,West,-152.4441903195368,63.7817306238372,254648
17,AK,1977,10259,116859,154922,0,11449,Alaska,West,-152.4441903195368,63.7817306238372,293489
18,AK,1978,4689,145025,163486,0,10809,Alaska,West,-152.4441903195368,63.7817306238372,324009
19,AK,1979,4182,157236,127623,0,10733,Alaska,West,-152.4441903195368,63.7817306238372,299774
20,AK,1980,4310,153805,129309,0,8321,Alaska,West,-152.4441903195368,63.7817306238372,295745
21,AK,1981,12521,122214,135710,0,9216,Alaska,West,-152.4441903195368,63.7817306238372,279661
22,AK,1982,13182,237881,149249,0,8745,Alaska,West,-152.4441903195368,63.7817306238372,409057
23,AK,1983,12403,239678,175955,0,9591,Alaska,West,-152.4441903195368,63.7817306238372,437627
24,AK,1984,12883,258039,200815,0,11152,Alaska,West,-152.4441903195368,63.7817306238372,482889
25,AK,1985,11587,214042,237018,0,11783,Alaska,West,-152.4441903195368,63.7817306238372,474430
26,AK,1986,12150,208311,273084,0,10707,Alaska,West,-152.4441903195368,63.7817306238372,504252
27,AK,1987,4330,251512,231366,0,12004,Alaska,West,-152.4441903195368,63.7817306238372,499212
28,AK,1988,4362,288798,215477,0,12761,Alaska,West,-152.4441903195368,63.7817306238372,521398
29,AK,1989,4719,321207,231924,0,18342,Alaska,West,-152.4441903195368,63.7817306238372,576192
30,AK,1990,12387,326826,226509,0,18357,Alaska,West,-152.4441903195368,63.7817306238372,584079
31,AK,1991,12675,367952,204675,0,17357,Alaska,West,-152.4441903195368,63.7817306238372,602659
32,AK,1992,12509,383887,212539,0,18300,Alaska,West,-152.4441903195368,63.7817306238372,627235
33,AK,1993,13630,375971,213456,0,20551,Alaska,West,-152.4441903195368,63.7817306238372,623608
34,AK,1994,12578,367592,219277,0,23590,Alaska,West,-152.4441903195368,63.7817306238372,623037
35,AK,1995,12882,432813,235221,0,23142,Alaska,West,-152.4441903195368,63.7817306238372,704058
36,AK,1996,11152,443629,242048,0,21915,Alaska,West,-152.4441903195368,63.7817306238372,718744
37,AK,1997,11719,425394,256040,0,15583,Alaska,West,-152.4441903195368,63.7817306238372,708736
38,AK,1998,16471,434437,258658,0,13638,Alaska,West,-152.4441903195368,63.7817306238372,723204
39,AK,1999,16394,422817,275510,0,10605,Alaska,West,-152.4441903195368,63.7817306238372,725326
40,AK,2000,16455,437972,275255,0,12375,Alaska,West,-152.4441903195368,63.7817306238372,742057
41,AK,2001,15911,413049,289334,0,17446,Alaska,West,-152.4441903195368,63.7817306238372,735740
42,AK,2002,16429,420808,277400,0,18269,Alaska,West,-152.4441903195368,63.7817306238372,732906
43,AK,2003,12552,415891,285417,0,19607,Alaska,West,-152.4441903195368,63.7817306238372,733467
44,AK,2004,14075,407944,334121,0,18876,Alaska,West,-152.4441903195368,63.7817306238372,775016
45,AK,2005,13994,434704,333091,0,15930,Alaska,West,-152.4441903195368,63.7817306238372,797719
46,AK,2006,14981,375719,342272,0,13481,Alaska,West,-152.4441903195368,63.7817306238372,746453
47,AK,2007,13662,372186,323089,0,14286,Alaska,West,-152.4441903195368,63.7817306238372,723223
48,AK,2008,14705,343938,278725,0,13126,Alaska,West,-152.4441903195368,63.7817306238372,650494
49,AK,2009,14505,343971,265166,0,15912,Alaska,West,-152.4441903195368,63.7817306238372,639554
50,AK,2010,14548,334978,273912,0,17148,Alaska,West,-152.4441903195368,63.7817306238372,640586
51,AK,2011,15481,339819,268725,0,16702,Alaska,West,-152.4441903195368,63.7817306238372,640727
52,AK,2012,15521,347228,249880,0,17831,Alaska,West,-152.4441903195368,63.7817306238372,630460
53,AK,2013,14819,332631,231592,0,18931,Alaska,West,-152.4441903195368,63.7817306238372,597973
54,AK,2014,18225,329274,224503,0,22762,Alaska,West,-152.4441903195368,63.7817306238372,594764
55,AK,2015,19511,333936,234720,0,23828,Alaska,West,-152.4441903195368,63.7817306238372,611995
56,AK,2016,16613,330883,218794,0,26260,Alaska,West,-152.4441903195368,63.7817306238372,592550
57,AK,2017,16376,343899,216259,0,24445,Alaska,West,-152.4441903195368,63.7817306238372,600979
58,AK,2018,17325,346255,214486,0,24995,Alaska,West,-152.4441903195368,63.7817306238372,603061
59,AK,2019,17620,354297,219613,0,23601,Alaska,West,-152.4441903195368,63.7817306238372,615131
60,AL,1960,395400,190706,236010,0,112809,Alabama,South,-86.83004707958516,32.77873167987923,934925
61,AL,1961,382455,191533,232362,0,118021,Alabama,South,-86.83004707958516,32.77873167987923,924371
62,AL,1962,427177,201250,239387,0,125564,Alabama,South,-86.83004707958516,32.77873167987923,993378
63,AL,1963,442465,211348,251791,0,112682,Alabama,South,-86.83004707958516,32.77873167987923,1018286
64,AL,1964,459000,230316,256646,0,137992,Alabama,South,-86.83004707958516,32.77873167987923,1083954
65,AL,1965,533142,236949,261907,0,121888,Alabama,South,-86.83004707958516,32.77873167987923,1153886
66,AL,1966,583457,240755,272450,0,121238,Alabama,South,-86.83004707958516,32.77873167987923,1217900
67,AL,1967,580163,262055,277348,0,144384,Alabama,South,-86.83004707958516,32.77873167987923,1263950
68,AL,1968,618335,296690,306563,0,129673,Alabama,South,-86.83004707958516,32.77873167987923,1351261
69,AL,1969,641466,310822,337296,0,131856,Alabama,South,-86.83004707958516,32.77873167987923,1421440
70,AL,1970,675603,307750,352050,0,132471,Alabama,South,-86.83004707958516,32.77873167987923,1467874
71,AL,1971,626054,294838,364985,0,158182,Alabama,South,-86.83004707958516,32.77873167987923,1444059
72,AL,1972,669734,287100,405130,0,164946,Alabama,South,-86.83004707958516,32.77873167987923,1526910
73,AL,1973,688650,279958,450532,3425,181706,Alabama,South,-86.83004707958516,32.77873167987923,1604271
74,AL,1974,653405,282454,476203,70195,166734,Alabama,South,-86.83004707958516,32.77873167987923,1648991
75,AL,1975,640063,271747,487794,29978,184701,Alabama,South,-86.83004707958516,32.77873167987923,1614283
76,AL,1976,632096,232758,532874,46557,160994,Alabama,South,-86.83004707958516,32.77873167987923,1605279
77,AL,1977,629412,248715,573518,210228,174751,Alabama,South,-86.83004707958516,32.77873167987923,1836624
78,AL,1978,577580,244969,577713,249788,148341,Alabama,South,-86.83004707958516,32.77873167987923,1798391
79,AL,1979,670208,291485,491310,240321,190737,Alabama,South,-86.83004707958516,32.77873167987923,1884061
80,AL,1980,661023,278342,450362,256310,238766,Alabama,South,-86.83004707958516,32.77873167987923,1884803
81,AL,1981,629957,281022,444499,260780,213355,Alabama,South,-86.83004707958516,32.77873167987923,1829613
82,AL,1982,511059,253391,440359,306734,265548,Alabama,South,-86.83004707958516,32.77873167987923,1777091
83,AL,1983,532596,229993,415569,274203,282179,Alabama,South,-86.83004707958516,32.77873167987923,1734540
84,AL,1984,584607,239598,415550,262518,288127,Alabama,South,-86.83004707958516,32.77873167987923,1790400
85,AL,1985,662890,227780,410037,152028,248632,Alabama,South,-86.83004707958516,32.77873167987923,1701367
86,AL,1986,660525,210226,425299,122308,215783,Alabama,South,-86.83004707958516,32.77873167987923,1634141
87,AL,1987,660678,214611,460724,117450,233511,Alabama,South,-86.83004707958516,32.77873167987923,1686974
88,AL,1988,652717,243192,463721,137623,216597,Alabama,South,-86.83004707958516,32.77873167987923,1713850
89,AL,1989,682145,253577,487915,121962,304351,Alabama,South,-86.83004707958516,32.77873167987923,1849950
90,AL,1990,682496,252128,482913,127533,253287,Alabama,South,-86.83004707958516,32.77873167987923,1798357
91,AL,1991,723921,261476,486549,166430,257202,Alabama,South,-86.83004707958516,32.77873167987923,1895578
92,AL,1992,775653,287947,491998,203111,257599,Alabama,South,-86.83004707958516,32.77873167987923,2016308
93,AL,1993,812948,302250,498060,187216,269514,Alabama,South,-86.83004707958516,32.77873167987923,2069988
94,AL,1994,773804,299250,525738,214054,334002,Alabama,South,-86.83004707958516,32.77873167987923,2146848
95,AL,1995,828277,332399,536342,218045,322116,Alabama,South,-86.83004707958516,32.77873167987923,2237179
96,AL,1996,890742,337764,539104,312018,323721,Alabama,South,-86.83004707958516,32.77873167987923,2403349
97,AL,1997,867264,337431,524929,310336,300020,Alabama,South,-86.83004707958516,32.77873167987923,2339980
98,AL,1998,856479,341973,518605,300698,317349,Alabama,South,-86.83004707958516,32.77873167987923,2335104
99,AL,1999,866512,349076,536391,322826,290232,Alabama,South,-86.83004707958516,32.77873167987923,2365037
100,AL,2000,904181,368472,559735,327143,263303,Alabama,South,-86.83004707958516,32.77873167987923,2422834
101,AL,2001,842337,344004,534772,317019,252841,Alabama,South,-86.83004707958516,32.77873167987923,2290973
102,AL,2002,845999,389965,562366,332650,253609,Alabama,South,-86.83004707958516,32.77873167987923,2384589
103,AL,2003,873735,360483,561731,330137,284732,Alabama,South,-86.83004707958516,32.77873167987923,2410818
104,AL,2004,853917,391927,609981,329898,293280,Alabama,South,-86.83004707958516,32.77873167987923,2479003
105,AL,2005,890098,363398,606840,330761,279983,Alabama,South,-86.83004707958516,32.77873167987923,2471080
106,AL,2006,886678,402044,611265,332992,266931,Alabama,South,-86.83004707958516,32.77873167987923,2499910
107,AL,2007,888436,430649,601179,360036,229491,Alabama,South,-86.83004707958516,32.77873167987923,2509791
108,AL,2008,842826,414260,566323,407551,237856,Alabama,South,-86.83004707958516,32.77873167987923,2468816
109,AL,2009,630969,466272,517542,415392,274392,Alabama,South,-86.83004707958516,32.77873167987923,2304567
110,AL,2010,718684,544405,518457,396557,266140,Alabama,South,-86.83004707958516,32.77873167987923,2444243
111,AL,2011,651032,609288,518015,411822,279972,Alabama,South,-86.83004707958516,32.77873167987923,2470129
112,AL,2012,547004,677380,510455,427975,265964,Alabama,South,-86.83004707958516,32.77873167987923,2428778
113,AL,2013,565051,625869,488800,426488,336863,Alabama,South,-86.83004707958516,32.77873167987923,2443071
114,AL,2014,575912,650570,488201,431368,293899,Alabama,South,-86.83004707958516,32.77873167987923,2439950
115,AL,2015,494311,701582,509123,438728,284415,Alabama,South,-86.83004707958516,32.77873167987923,2428159
116,AL,2016,410168,715033,536190,417334,259541,Alabama,South,-86.83004707958516,32.77873167987923,2338266
117,AL,2017,378890,681208,528035,446097,285127,Alabama,South,-86.83004707958516,32.77873167987923,2319357
118,AL,2018,377152,771194,515412,412584,301237,Alabama,South,-86.83004707958516,32.77873167987923,2377579
119,AL,2019,317180,748130,526187,455865,298622,Alabama,South,-86.83004707958516,32.77873167987923,2345984
120,AR,1960,356,222202,148055,0,48104,Arkansas,South,-92.44217597111472,34.894821821705904,418717
121,AR,1961,275,215311,159835,0,51144,Arkansas,South,-92.44217597111472,34.894821821705904,426565
122,AR,1962,160,235477,166202,0,47637,Arkansas,South,-92.44217597111472,34.894821821705904,449476
123,AR,1963,135,252846,172970,0,41897,Arkansas,South,-92.44217597111472,34.894821821705904,467848
124,AR,1964,186,278852,184126,0,42732,Arkansas,South,-92.44217597111472,34.894821821705904,505896
125,AR,1965,163,277661,178998,0,46425,Arkansas,South,-92.44217597111472,34.894821821705904,503247
126,AR,1966,111,289632,194561,0,51697,Arkansas,South,-92.44217597111472,34.894821821705904,536001
127,AR,1967,104,295756,200031,0,46124,Arkansas,South,-92.44217597111472,34.894821821705904,542015
128,AR,1968,132,321569,219831,0,64986,Arkansas,South,-92.44217597111472,34.894821821705904,606518
129,AR,1969,0,349990,237000,0,64813,Arkansas,South,-92.44217597111472,34.894821821705904,651803
130,AR,1970,0,383478,246630,0,56933,Arkansas,South,-92.44217597111472,34.894821821705904,687041
131,AR,1971,51,334979,269003,0,53579,Arkansas,South,-92.44217597111472,34.894821821705904,657612
132,AR,1972,50,317640,311260,0,53917,Arkansas,South,-92.44217597111472,34.894821821705904,682867
133,AR,1973,2262,327475,352744,0,81723,Arkansas,South,-92.44217597111472,34.894821821705904,764204
134,AR,1974,2665,290102,354177,4024,81339,Arkansas,South,-92.44217597111472,34.894821821705904,732307
135,AR,1975,862,257445,341236,53676,71589,Arkansas,South,-92.44217597111472,34.894821821705904,724808
136,AR,1976,3578,248194,379963,42614,62300,Arkansas,South,-92.44217597111472,34.894821821705904,736649
137,AR,1977,5244,234379,424446,54759,69746,Arkansas,South,-92.44217597111472,34.894821821705904,788574
138,AR,1978,22833,220898,421092,57113,77088,Arkansas,South,-92.44217597111472,34.894821821705904,799024
139,AR,1979,31728,255010,358872,42139,80773,Arkansas,South,-92.44217597111472,34.894821821705904,768522
140,AR,1980,36648,273987,299725,85438,69996,Arkansas,South,-92.44217597111472,34.894821821705904,765794
141,AR,1981,101935,265043,289016,100093,68248,Arkansas,South,-92.44217597111472,34.894821821705904,824335
142,AR,1982,125193,227389,281576,82852,77652,Arkansas,South,-92.44217597111472,34.894821821705904,794662
143,AR,1983,177458,211726,284711,83380,95412,Arkansas,South,-92.44217597111472,34.894821821705904,852687
144,AR,1984,163879,214432,263495,117188,91646,Arkansas,South,-92.44217597111472,34.894821821705904,850640
145,AR,1985,219791,199350,263729,105042,109251,Arkansas,South,-92.44217597111472,34.894821821705904,897163
146,AR,1986,224547,202982,263545,93900,91234,Arkansas,South,-92.44217597111472,34.894821821705904,876208
147,AR,1987,211011,172340,263304,118720,86688,Arkansas,South,-92.44217597111472,34.894821821705904,852063
148,AR,1988,218821,218787,276538,94309,92546,Arkansas,South,-92.44217597111472,34.894821821705904,901001
149,AR,1989,203343,251139,275348,93599,119759,Arkansas,South,-92.44217597111472,34.894821821705904,943188
150,AR,1990,212707,234465,265920,119387,110505,Arkansas,South,-92.44217597111472,34.894821821705904,942984
151,AR,1991,215945,212680,261975,132746,110143,Arkansas,South,-92.44217597111472,34.894821821705904,933489
152,AR,1992,220706,226598,271674,118591,112813,Arkansas,South,-92.44217597111472,34.894821821705904,950382
153,AR,1993,200450,232682,284367,142032,133803,Arkansas,South,-92.44217597111472,34.894821821705904,993334
154,AR,1994,222169,247187,297298,145531,119609,Arkansas,South,-92.44217597111472,34.894821821705904,1031794
155,AR,1995,237334,271956,306763,122486,117506,Arkansas,South,-92.44217597111472,34.894821821705904,1056045
156,AR,1996,260060,274991,308927,140285,118019,Arkansas,South,-92.44217597111472,34.894821821705904,1102282
157,AR,1997,246786,264019,320440,149100,124045,Arkansas,South,-92.44217597111472,34.894821821705904,1104390
158,AR,1998,254658,272888,321517,137403,114927,Arkansas,South,-92.44217597111472,34.894821821705904,1101393
159,AR,1999,267022,257666,350550,135009,110822,Arkansas,South,-92.44217597111472,34.894821821705904,1121069
160,AR,2000,267579,256114,357586,121516,108634,Arkansas,South,-92.44217597111472,34.894821821705904,1111429
161,AR,2001,273982,231590,353382,154356,94022,Arkansas,South,-92.44217597111472,34.894821821705904,1107332
162,AR,2002,255242,247899,356282,152024,108652,Arkansas,South,-92.44217597111472,34.894821821705904,1120099
163,AR,2003,253653,254571,357343,153093,107933,Arkansas,South,-92.44217597111472,34.894821821705904,1126593
164,AR,2004,270210,217921,361081,161111,112971,Arkansas,South,-92.44217597111472,34.894821821705904,1123294
165,AR,2005,247169,216600,358312,142864,112738,Arkansas,South,-92.44217597111472,34.894821821705904,1077683
166,AR,2006,256907,240885,358679,158952,100633,Arkansas,South,-92.44217597111472,34.894821821705904,1116056
167,AR,2007,275037,229610,359757,162434,121766,Arkansas,South,-92.44217597111472,34.894821821705904,1148604
168,AR,2008,278849,238424,354937,148085,126307,Arkansas,South,-92.44217597111472,34.894821821705904,1146602
169,AR,2009,264083,248100,335526,158663,130887,Arkansas,South,-92.44217597111472,34.894821821705904,1137259
170,AR,2010,293689,274774,340207,157017,138625,Arkansas,South,-92.44217597111472,34.894821821705904,1204312
171,AR,2011,306119,288906,335339,148531,135135,Arkansas,South,-92.44217597111472,34.894821821705904,1214030
172,AR,2012,296732,300572,318089,162353,125379,Arkansas,South,-92.44217597111472,34.894821821705904,1203125
173,AR,2013,327099,288045,318296,124816,132369,Arkansas,South,-92.44217597111472,34.894821821705904,1190625
174,AR,2014,339214,273009,323019,151428,131627,Arkansas,South,-92.44217597111472,34.894821821705904,1218297
175,AR,2015,226889,296826,312672,144716,129282,Arkansas,South,-92.44217597111472,34.894821821705904,1110385
176,AR,2016,246437,315617,321008,140370,127845,Arkansas,South,-92.44217597111472,34.894821821705904,1151277
177,AR,2017,267591,317530,320224,132736,121646,Arkansas,South,-92.44217597111472,34.894821821705904,1159727
178,AR,2018,304145,366939,324506,132996,124846,Arkansas,South,-92.44217597111472,34.894821821705904,1253432
179,AR,2019,239798,371116,328715,141750,132209,Arkansas,South,-92.44217597111472,34.894821821705904,1213588
180,AZ,1960,210,140275,121344,0,36181,Arizona,West,-111.66003735060023,34.27701472598031,298010
181,AZ,1961,211,159093,126775,0,35083,Arizona,West,-111.66003735060023,34.27701472598031,321162
182,AZ,1962,6291,163461,135742,0,34533,Arizona,West,-111.66003735060023,34.27701472598031,340027
183,AZ,1963,8432,169533,144241,0,34861,Arizona,West,-111.66003735060023,34.27701472598031,357067
184,AZ,1964,9103,174623,147476,0,34271,Arizona,West,-111.66003735060023,34.27701472598031,365473
185,AZ,1965,7030,166063,145724,0,50095,Arizona,West,-111.66003735060023,34.27701472598031,368912
186,AZ,1966,7373,174448,159220,0,58060,Arizona,West,-111.66003735060023,34.27701472598031,399101
187,AZ,1967,7184,169085,167963,0,56423,Arizona,West,-111.66003735060023,34.27701472598031,400655
188,AZ,1968,8137,189965,188622,0,63456,Arizona,West,-111.66003735060023,34.27701472598031,450180
189,AZ,1969,8381,210332,201360,0,67840,Arizona,West,-111.66003735060023,34.27701472598031,487913
190,AZ,1970,8623,204383,213298,0,68919,Arizona,West,-111.66003735060023,34.27701472598031,495223
191,AZ,1971,8876,225898,221223,0,74136,Arizona,West,-111.66003735060023,34.27701472598031,530133
192,AZ,1972,7523,241355,261095,0,75189,Arizona,West,-111.66003735060023,34.27701472598031,585162
193,AZ,1973,9927,226325,325852,0,79348,Arizona,West,-111.66003735060023,34.27701472598031,641452
194,AZ,1974,48359,204955,325753,0,82058,Arizona,West,-111.66003735060023,34.27701472598031,661125
195,AZ,1975,92449,164346,306751,0,80897,Arizona,West,-111.66003735060023,34.27701472598031,644443
196,AZ,1976,139960,180181,307360,0,84428,Arizona,West,-111.66003735060023,34.27701472598031,711929
197,AZ,1977,179847,176449,351150,0,75681,Arizona,West,-111.66003735060023,34.27701472598031,783127
198,AZ,1978,159980,186366,357372,0,79870,Arizona,West,-111.66003735060023,34.27701472598031,783588
199,AZ,1979,246230,180580,345796,0,83414,Arizona,West,-111.66003735060023,34.27701472598031,856020
200,AZ,1980,244994,173970,301281,0,120006,Arizona,West,-111.66003735060023,34.27701472598031,840251
201,AZ,1981,319438,192208,284450,0,92583,Arizona,West,-111.66003735060023,34.27701472598031,888679
202,AZ,1982,336245,142323,278455,0,94968,Arizona,West,-111.66003735060023,34.27701472598031,851991
203,AZ,1983,295442,120418,289170,0,175999,Arizona,West,-111.66003735060023,34.27701472598031,881029
204,AZ,1984,324862,126844,311927,0,188831,Arizona,West,-111.66003735060023,34.27701472598031,952464
205,AZ,1985,342013,137315,317106,12005,171680,Arizona,West,-111.66003735060023,34.27701472598031,980119
206,AZ,1986,295888,105103,334630,105540,175103,Arizona,West,-111.66003735060023,34.27701472598031,1016264
207,AZ,1987,282882,121301,341954,140532,123114,Arizona,West,-111.66003735060023,34.27701472598031,1009783
208,AZ,1988,309041,128594,347703,243215,98749,Arizona,West,-111.66003735060023,34.27701472598031,1127302
209,AZ,1989,353144,151468,352657,83080,101498,Arizona,West,-111.66003735060023,34.27701472598031,1041847
210,AZ,1990,343415,130781,347239,217965,94753,Arizona,West,-111.66003735060023,34.27701472598031,1134153
211,AZ,1991,347261,128178,354652,263104,88774,Arizona,West,-111.66003735060023,34.27701472598031,1181969
212,AZ,1992,369743,133771,365236,268149,87528,Arizona,West,-111.66003735060023,34.27701472598031,1224427
213,AZ,1993,389839,118159,379251,231601,86942,Arizona,West,-111.66003735060023,34.27701472598031,1205792
214,AZ,1994,402390,139733,387714,242182,94235,Arizona,West,-111.66003735060023,34.27701472598031,1266254
215,AZ,1995,342889,127945,407598,283526,106203,Arizona,West,-111.66003735060023,34.27701472598031,1268161
216,AZ,1996,342839,125265,430032,302902,114081,Arizona,West,-111.66003735060023,34.27701472598031,1315119
217,AZ,1997,369872,137588,430092,307623,143511,Arizona,West,-111.66003735060023,34.27701472598031,1388686
218,AZ,1998,386770,161086,468094,317888,128116,Arizona,West,-111.66003735060023,34.27701472598031,1461954
219,AZ,1999,403262,167770,494547,317843,116145,Arizona,West,-111.66003735060023,34.27701472598031,1499567
220,AZ,2000,432810,208137,502693,316839,102228,Arizona,West,-111.66003735060023,34.27701472598031,1562707
221,AZ,2001,424023,244424,514052,299966,92536,Arizona,West,-111.66003735060023,34.27701472598031,1575001
222,AZ,2002,406479,255247,526176,322260,88046,Arizona,West,-111.66003735060023,34.27701472598031,1598208
223,AZ,2003,406537,275650,537072,297872,84202,Arizona,West,-111.66003735060023,34.27701472598031,1601333
224,AZ,2004,425413,356264,558357,293158,82474,Arizona,West,-111.66003735060023,34.27701472598031,1715666
225,AZ,2005,428445,329302,573763,269327,92287,Arizona,West,-111.66003735060023,34.27701472598031,1693124
226,AZ,2006,431985,365230,582623,250568,95747,Arizona,West,-111.66003735060023,34.27701472598031,1726153
227,AZ,2007,438524,401992,571417,280920,97682,Arizona,West,-111.66003735060023,34.27701472598031,1790535
228,AZ,2008,458727,409966,542166,305726,111992,Arizona,West,-111.66003735060023,34.27701472598031,1828577
229,AZ,2009,413260,377504,498461,320692,96274,Arizona,West,-111.66003735060023,34.27701472598031,1706191
230,AZ,2010,457909,336208,544242,326102,100892,Arizona,West,-111.66003735060023,34.27701472598031,1765353
231,AZ,2011,459909,293134,548135,327292,129322,Arizona,West,-111.66003735060023,34.27701472598031,1757792
232,AZ,2012,420570,339043,534879,334636,114627,Arizona,West,-111.66003735060023,34.27701472598031,1743755
233,AZ,2013,454865,340375,540936,328423,119660,Arizona,West,-111.66003735060023,34.27701472598031,1784259
234,AZ,2014,447849,315916,540234,338044,139818,Arizona,West,-111.66003735060023,34.27701472598031,1781861
235,AZ,2015,385822,365313,555561,340153,149042,Arizona,West,-111.66003735060023,34.27701472598031,1795891
236,AZ,2016,323878,373916,574969,338636,162021,Arizona,West,-111.66003735060023,34.27701472598031,1773420
237,AZ,2017,334512,334629,582092,338246,172711,Arizona,West,-111.66003735060023,34.27701472598031,1762190
238,AZ,2018,331492,400531,587925,325122,179508,Arizona,West,-111.66003735060023,34.27701472598031,1824578
239,AZ,2019,257727,483687,603948,333312,174590,Arizona,West,-111.66003735060023,34.27701472598031,1853264
240,CA,1960,35903,1301826,1836912,1,270161,California,West,-119.47245893269529,37.18609925753478,3444803
241,CA,1961,59106,1400174,1892977,55,248178,California,West,-119.47245893269529,37.18609925753478,3600490
242,CA,1962,39681,1483423,1879327,84,329046,California,West,-119.47245893269529,37.18609925753478,3731561
243,CA,1963,46127,1623370,1915789,2288,360333,California,West,-119.47245893269529,37.18609925753478,3947907
244,CA,1964,53723,1817241,2027468,4369,331757,California,West,-119.47245893269529,37.18609925753478,4234558
245,CA,1965,63693,1813213,2089816,3193,418518,California,West,-119.47245893269529,37.18609925753478,4388433
246,CA,1966,51515,1982305,2219598,1895,375877,California,West,-119.47245893269529,37.18609925753478,4631190
247,CA,1967,53949,2048734,2251677,6503,473192,California,West,-119.47245893269529,37.18609925753478,4834055
248,CA,1968,57011,2187260,2403681,17003,397366,California,West,-119.47245893269529,37.18609925753478,5062321
249,CA,1969,60031,2189883,2458067,27127,544918,California,West,-119.47245893269529,37.18609925753478,5280026
250,CA,1970,61812,2241295,2502535,34375,521978,California,West,-119.47245893269529,37.18609925753478,5361995
251,CA,1971,51015,2265324,2655395,38137,533790,California,West,-119.47245893269529,37.18609925753478,5543661
252,CA,1972,47452,2303562,2734460,34266,472312,California,West,-119.47245893269529,37.18609925753478,5592052
253,CA,1973,66956,2154045,3048428,28689,553162,California,West,-119.47245893269529,37.18609925753478,5851280
254,CA,1974,60670,1937140,2872447,41277,645073,California,West,-119.47245893269529,37.18609925753478,5556607
255,CA,1975,56405,1937322,2976517,66855,578578,California,West,-119.47245893269529,37.18609925753478,5615677
256,CA,1976,66630,1849711,3244758,53107,422852,California,West,-119.47245893269529,37.18609925753478,5637058
257,CA,1977,75109,1864187,3611311,87396,338073,California,West,-119.47245893269529,37.18609925753478,5976076
258,CA,1978,67892,1646333,3654422,83801,576601,California,West,-119.47245893269529,37.18609925753478,6029049
259,CA,1979,68565,1900357,3733951,95320,559806,California,West,-119.47245893269529,37.18609925753478,6357999
260,CA,1980,66170,1890887,3477280,53665,591928,California,West,-119.47245893269529,37.18609925753478,6079930
261,CA,1981,78401,1947370,3210880,35367,503653,California,West,-119.47245893269529,37.18609925753478,5775671
262,CA,1982,69415,1765171,2874156,41357,702806,California,West,-119.47245893269529,37.18609925753478,5452905
263,CA,1983,32022,1601037,2979017,61214,811004,California,West,-119.47245893269529,37.18609925753478,5484294
264,CA,1984,37243,1739833,3213001,153366,696738,California,West,-119.47245893269529,37.18609925753478,5840181
265,CA,1985,45264,1925459,3125366,209565,594659,California,West,-119.47245893269529,37.18609925753478,5900313
266,CA,1986,42519,1591045,3186566,277332,668070,California,West,-119.47245893269529,37.18609925753478,5765532
267,CA,1987,44951,1992956,3319791,317298,524440,California,West,-119.47245893269529,37.18609925753478,6199436
268,CA,1988,50824,1860391,3515528,327209,515854,California,West,-119.47245893269529,37.18609925753478,6269806
269,CA,1989,66427,2047845,3567746,344146,742268,California,West,-119.47245893269529,37.18609925753478,6768432
270,CA,1990,84160,2101602,3505561,345955,672960,California,West,-119.47245893269529,37.18609925753478,6710238
271,CA,1991,89519,2208285,3254790,330684,658107,California,West,-119.47245893269529,37.18609925753478,6541385
272,CA,1992,91515,2294135,3245822,369043,642475,California,West,-119.47245893269529,37.18609925753478,6642990
273,CA,1993,84669,2213111,3155634,331724,822390,California,West,-119.47245893269529,37.18609925753478,6607528
274,CA,1994,84616,2334777,3304777,352778,635982,California,West,-119.47245893269529,37.18609925753478,6712930
275,CA,1995,84323,2109956,3313101,317794,854526,California,West,-119.47245893269529,37.18609925753478,6679700
